,latlon,count,lon,lat
427,"('-118.287004', '33.740047')",1,-118.287004,33.740047
428,"('-86.6833333', '33.6888889')",2,-86.6833333,33.6888889
429,"('-81.2472222', '32.1152778')",1,-81.2472222,32.1152778
430,"('-120.0152778', '36.8022222')",1,-120.0152778,36.8022222
431,"('-70.569278', '41.666417')",3,-70.569278,41.666417
432,"('-109.542119', '45.709384')",1,-109.542119,45.709384
433,"('-111.829854', '33.297301')",1,-111.829854,33.297301
434,"('-120.4569444', '34.6391667')",10,-120.4569444,34.6391667
435,"('-82.0063889', '39.8991667')",2,-82.0063889,39.8991667
436,"('-77.5958333', '36.4269444')",2,-77.5958333,36.4269444
437,"('-77.1508333', '34.7741667')",1,-77.1508333,34.7741667
438,"('-97.3519444', '37.5644444')",2,-97.3519444,37.5644444
439,"('-121.1775', '45.5947222')",11,-121.1775,45.5947222
440,"('-74.2466667', '40.3152778')",3,-74.2466667,40.3152778
441,"('-94.1641667', '33.1136111')",4,-94.1641667,33.1136111
442,"('-118.4661111', '34.2572222')",5,-118.4661111,34.2572222
443,"('-85.4180556', '42.2886111')",3,-85.4180556,42.2886111
444,"('-74.5469444', '40.3788889')",1,-74.5469444,40.3788889
445,"('-94.5572222', '34.4372222')",1,-94.5572222,34.4372222
446,"('-85.1725', '41.2283333')",1,-85.1725,41.2283333
447,"('-122.1952778', '39.7475')",15,-122.1952778,39.7475
448,"('-115.9936111', '36.6605556')",1,-115.9936111,36.6605556
449,"('-99.0952778', '26.6377778')",1,-99.0952778,26.6377778
450,"('-113.9527778', '32.6975')",3,-113.9527778,32.6975
451,"('-80.2866667', '40.7022222')",1,-80.2866667,40.7022222
452,"('-81.5272222', '37.1327778')",1,-81.5272222,37.1327778
453,"('-98.215', '32.6030556')",2,-98.215,32.6030556
454,"('-117.1822222', '32.6858333')",5,-117.1822222,32.6858333
455,"('-71.574515', '42.611202')",1,-71.574515,42.611202
456,"('-88.0747222', '41.8011111')",6,-88.0747222,41.8011111
457,"('-81.8586111', '27.2155556')",6,-81.8586111,27.2155556
458,"('-88.2788889', '43.5977778')",2,-88.2788889,43.5977778
459,"('-97.0113889', '30.4188889')",3,-97.0113889,30.4188889
460,"('-88.9158333', '35.8197222')",1,-88.9158333,35.8197222
461,"('-123.0591667', '41.7830556')",2,-123.0591667,41.7830556
462,"('-71.575', '42.6111111')",2,-71.575,42.6111111
463,"('-115.590169', '32.841179')",1,-115.590169,32.841179
464,"('-92.9872222', '45.3980556')",1,-92.9872222,45.3980556
465,"('-76.6413889', '39.4997222')",1,-76.6413889,39.4997222
466,"('-77.4755556', '38.7508333')",20,-77.4755556,38.7508333
467,"('-89.5733333', '35.6727778')",1,-89.5733333,35.6727778
468,"('-159.4538889', '21.8763889')",2,-159.4538889,21.8763889
469,"('-71.4383333', '42.5791667')",6,-71.4383333,42.5791667
470,"('-76.5597222', '34.695')",1,-76.5597222,34.695
471,"('-104.83192', '39.729432')",4,-104.83192,39.729432
472,"('-86.4716667', '33.775')",1,-86.4716667,33.775
473,"('-76.9277778', '42.4711111')",1,-76.9277778,42.4711111
474,"('-82.7172222', '38.5225')",1,-82.7172222,38.5225
475,"('-117.2644444', '32.9594444')",8,-117.2644444,32.9594444
476,"('-78.8702778', '42.9658333')",2,-78.8702778,42.9658333
477,"('-71.8805556', '42.05')",5,-71.8805556,42.05
478,"('-85.8255556', '40.5083333')",1,-85.8255556,40.5083333
479,"('-122.9094444', '39.1647222')",1,-122.9094444,39.1647222
480,"('-117.7263889', '33.8936111')",9,-117.7263889,33.8936111
481,"('-88.979678', '40.181734')",1,-88.979678,40.181734
482,"('-113.1166667', '40.7086111')",2,-113.1166667,40.7086111
483,"('-91.8722222', '32.7561111')",6,-91.8722222,32.7561111
484,"('-84.4494444', '33.6533333')",1,-84.4494444,33.6533333
485,"('-106.5788889', '36.9030556')",1,-106.5788889,36.9030556
486,"('-161.7558333', '60.7922222')",7,-161.7558333,60.7922222
487,"('-121.3141667', '44.0583333')",33,-121.3141667,44.0583333
488,"('-86.055', '39.4805556')",7,-86.055,39.4805556
489,"('-97.5566667', '30.3405556')",3,-97.5566667,30.3405556
490,"('-75.0044444', '43.0113889')",3,-75.0044444,43.0113889
491,"('-89.936737', '29.186896')",6,-89.936737,29.186896
492,"('-69.0652778', '44.2097222')",4,-69.0652778,44.2097222
493,"('-84.0261111', '40.0552778')",1,-84.0261111,40.0552778
494,"('-75.195', '40.9866667')",12,-75.195,40.9866667
495,"('-116.4175', '32.8722222')",3,-116.4175,32.8722222
496,"('-122.8025', '45.4872222')",48,-122.8025,45.4872222
497,"('-107.136274', '34.935469')",1,-107.136274,34.935469
498,"('-80.6286111', '40.0525')",1,-80.6286111,40.0525
499,"('-88.4033333', '37.1388889')",2,-88.4033333,37.1388889
500,"('-93.845', '32.8269444')",1,-93.845,32.8269444
501,"('-81.3630556', '27.2927778')",6,-81.3630556,27.2927778
502,"('-72.1294444', '43.9925')",1,-72.1294444,43.9925
503,"('-88.5880556', '43.0127778')",1,-88.5880556,43.0127778
504,"('-96.7141667', '37.1772222')",1,-96.7141667,37.1772222
505,"('-112.0061111', '40.3141667')",2,-112.0061111,40.3141667
506,"('-96.6316667', '31.3075')",1,-96.6316667,31.3075
507,"('-122.2697222', '37.8044444')",51,-122.2697222,37.8044444
508,"('-111.6813889', '43.9663889')",1,-111.6813889,43.9663889
509,"('-92.5575', '34.7788889')",1,-92.5575,34.7788889
510,"('-73.9972222', '40.9405556')",3,-73.9972222,40.9405556
511,"('-81.1883333', '37.7780556')",8,-81.1883333,37.7780556
512,"('-72.4338889', '41.7688889')",1,-72.4338889,41.7688889
513,"('-89.878577', '43.66625')",1,-89.878577,43.66625
514,"('-74.1655556', '39.6619444')",3,-74.1655556,39.6619444
515,"('-79.198592', '40.211925')",1,-79.198592,40.211925
516,"('-80.1288889', '26.9677778')",4,-80.1288889,26.9677778
517,"('-114.922021', '36.102466')",1,-114.922021,36.102466
518,"('-92.7444444', '33.1658333')",1,-92.7444444,33.1658333
519,"('-99.0733333', '29.7263889')",3,-99.0733333,29.7263889
520,"('-88.9433333', '43.9680556')",5,-88.9433333,43.9680556
521,"('-91.9141667', '36.8672222')",1,-91.9141667,36.8672222
522,"('-91.8194444', '41.1747222')",2,-91.8194444,41.1747222
523,"('-112.357294', '34.589602')",3,-112.357294,34.589602
524,"('-119.0977778', '36.4136111')",1,-119.0977778,36.4136111
525,"('-71.6547222', '43.6055556')",1,-71.6547222,43.6055556
526,"('-73.20369', '42.71202')",1,-73.20369,42.71202
527,"('-114.0922222', '46.51')",6,-114.0922222,46.51
528,"('-91.8338889', '37.3397222')",1,-91.8338889,37.3397222
529,"('-73.9461111', '41.3838889')",2,-73.9461111,41.3838889
530,"('-91.56', '38.6694444')",1,-91.56,38.6694444
531,"('-81.5333333', '28.325')",1,-81.5333333,28.325
532,"('-95.2608333', '37.3402778')",4,-95.2608333,37.3402778
533,"('-91.5108333', '43.4697222')",1,-91.5108333,43.4697222
534,"('-97.3205556', '32.5419444')",6,-97.3205556,32.5419444
535,"('-95.769871', '29.558839')",1,-95.769871,29.558839
536,"('-96.165578', '42.794157')",1,-96.165578,42.794157
537,"('-82.4611111', '29.0488889')",6,-82.4611111,29.0488889
538,"('-88.6136111', '42.4222222')",4,-88.6136111,42.4222222
539,"('-109.8269444', '32.8961111')",1,-109.8269444,32.8961111
540,"('-103.523381', '29.656593')",1,-103.523381,29.656593
541,"('-76.2794444', '39.4622222')",5,-76.2794444,39.4622222
542,"('-84.4863889', '43.9808333')",3,-84.4863889,43.9808333
543,"('-81.9294444', '29.0425')",1,-81.9294444,29.0425
544,"('-90.442988', '38.512646')",1,-90.442988,38.512646
545,"('-118.28876', '34.017089')",2,-118.28876,34.017089
546,"('20.981427', '52.247855')",1,20.981427,52.247855
547,"('-97.1633333', '35.4894444')",1,-97.1633333,35.4894444
548,"('-79.0425', '39.6502778')",1,-79.0425,39.6502778
549,"('-82.2969444', '36.3705556')",1,-82.2969444,36.3705556
550,"('-105.2708333', '40.2247222')",7,-105.2708333,40.2247222
551,"('-115.230135', '36.18061')",1,-115.230135,36.18061
552,"('-95.598493', '30.436895')",2,-95.598493,30.436895
553,"('-78.1872222', '43.0772222')",1,-78.1872222,43.0772222
554,"('-114.3002778', '34.1647222')",4,-114.3002778,34.1647222
555,"('-122.7547222', '45.2311111')",3,-122.7547222,45.2311111
556,"('-73.94', '42.8141667')",14,-73.94,42.8141667
557,"('-73.7927778', '42.4738889')",1,-73.7927778,42.4738889
558,"('-89.5269444', '38.6105556')",1,-89.5269444,38.6105556
559,"('-74.8522222', '40.1005556')",5,-74.8522222,40.1005556
560,"('-83.2869444', '36.1075')",1,-83.2869444,36.1075
561,"('-87.529487', '41.615591')",2,-87.529487,41.615591
562,"('-83.1783333', '42.1394444')",2,-83.1783333,42.1394444
563,"('-79.3097222', '42.3441667')",2,-79.3097222,42.3441667
564,"('-93.2827778', '44.8833333')",2,-93.2827778,44.8833333
565,"('-96.5258333', '34.6525')",1,-96.5258333,34.6525
566,"('-96.0063889', '32.3069444')",3,-96.0063889,32.3069444
567,"('-121.243142', '38.673279')",1,-121.243142,38.673279
568,"('-73.641241', '40.658714')",1,-73.641241,40.658714
569,"('-72.5305556', '44.7133333')",1,-72.5305556,44.7133333
570,"('-82.5552778', '41.395')",6,-82.5552778,41.395
571,"('-106.148537', '31.516479')",1,-106.148537,31.516479
572,"('-120.1572222', '47.885')",5,-120.1572222,47.885
573,"('-84.259497', '37.692171')",1,-84.259497,37.692171
574,"('-93.2280556', '38.7044444')",5,-93.2280556,38.7044444
575,"('-96.2275', '33.0655556')",2,-96.2275,33.0655556
576,"('-82.5863889', '38.4177778')",8,-82.5863889,38.4177778
577,"('-117.917004', '33.865015')",1,-117.917004,33.865015
578,"('-81.46032', '28.542176')",1,-81.46032,28.542176
579,"('-81.5486111', '39.3269444')",1,-81.5486111,39.3269444
580,"('-79.7066667', '41.4338889')",4,-79.7066667,41.4338889
581,"('-74.677778', '39.603333')",1,-74.677778,39.603333
582,"('-96.864586', '32.736259')",2,-96.864586,32.736259
583,"('-117.2502778', '33.3763889')",12,-117.2502778,33.3763889
584,"('-81.5308333', '27.7455556')",1,-81.5308333,27.7455556
585,"('-78.8352778', '40.2397222')",2,-78.8352778,40.2397222
586,"('-89.6541667', '39.1752778')",2,-89.6541667,39.1752778
587,"('-114.443614', '44.222045')",1,-114.443614,44.222045
588,"('-122.3633333', '48.1708333')",1,-122.3633333,48.1708333
589,"('-75.0319444', '44.1597222')",2,-75.0319444,44.1597222
590,"('-123.2641667', '47.0533333')",1,-123.2641667,47.0533333
591,"('-75.3830556', '41.4538889')",4,-75.3830556,41.4538889
592,"('-88.1069444', '41.8661111')",13,-88.1069444,41.8661111
593,"('-74.1505556', '40.7936111')",2,-74.1505556,40.7936111
594,"('-123.5833333', '40.8902778')",1,-123.5833333,40.8902778
595,"('-85.3802778', '42.8566667')",2,-85.3802778,42.8566667
596,"('-116.9669444', '34.4438889')",3,-116.9669444,34.4438889
597,"('-124.1419444', '41.0594444')",3,-124.1419444,41.0594444
598,"('-105.039968', '40.038839')",1,-105.039968,40.038839
599,"('-79.7633333', '41.7361111')",1,-79.7633333,41.7361111
600,"('-74.4075', '41.4108333')",1,-74.4075,41.4108333
601,"('-71.2013889', '42.7883333')",11,-71.2013889,42.7883333
602,"('-122.9922222', '45.5972222')",3,-122.9922222,45.5972222
603,"('-88.858022', '37.284501')",1,-88.858022,37.284501
604,"('-84.4147222', '30.6236111')",3,-84.4147222,30.6236111
605,"('-81.4786111', '41.5519444')",1,-81.4786111,41.5519444
606,"('-82.095', '28.7555556')",2,-82.095,28.7555556
607,"('-111.8336111', '41.7355556')",8,-111.8336111,41.7355556
608,"('-117.2394444', '32.7977778')",3,-117.2394444,32.7977778
609,"('-117.030123', '32.544416')",2,-117.030123,32.544416
610,"('-95.7880556', '44.4469444')",2,-95.7880556,44.4469444
611,"('-122.308333', '40.784992')",1,-122.308333,40.784992
612,"('-98.3075', '34.3597222')",2,-98.3075,34.3597222
613,"('-120.6713889', '35.1552778')",2,-120.6713889,35.1552778
614,"('-71.52565', '41.682276')",1,-71.52565,41.682276
615,"('-88.081725', '41.525031')",1,-88.081725,41.525031
616,"('-82.1136111', '34.6080556')",2,-82.1136111,34.6080556
617,"('-106.2069444', '31.6925')",1,-106.2069444,31.6925
618,"('-104.821363', '38.833882')",1,-104.821363,38.833882
619,"('-121.928093', '38.256213')",1,-121.928093,38.256213
620,"('-78.480556', '35.787652')",1,-78.480556,35.787652
621,"('-81.396134', '30.284122')",1,-81.396134,30.284122
622,"('-91.6141667', '37.9972222')",1,-91.6141667,37.9972222
623,"('-75.0566667', '41.7672222')",1,-75.0566667,41.7672222
624,"('-78.8972222', '42.6522222')",5,-78.8972222,42.6522222
625,"('-69.8897222', '44.7983333')",1,-69.8897222,44.7983333
626,"('-80.332451', '41.976236')",1,-80.332451,41.976236
627,"('-93.9658333', '36.5869444')",1,-93.9658333,36.5869444
628,"('-94.0683333', '42.2613889')",1,-94.0683333,42.2613889
629,"('-90.3927778', '36.7569444')",3,-90.3927778,36.7569444
630,"('-122.9369444', '46.1383333')",13,-122.9369444,46.1383333
631,"('-71.6105556', '44.3730556')",3,-71.6105556,44.3730556
632,"('-74.6833333', '39.9719444')",3,-74.6833333,39.9719444
633,"('-80.2308333', '26.7080556')",10,-80.2308333,26.7080556
634,"('-116.3905556', '43.6122222')",20,-116.3905556,43.6122222
635,"('-94.5747222', '34.0341667')",1,-94.5747222,34.0341667
636,"('-76.0541667', '42.085')",9,-76.0541667,42.085
637,"('-94.9522222', '45.7375')",1,-94.9522222,45.7375
638,"('-78.5041667', '40.0186111')",1,-78.5041667,40.0186111
639,"('-83.1052778', '42.4858333')",5,-83.1052778,42.4858333
640,"('-73.140943', '40.925654')",1,-73.140943,40.925654
641,"('-97.0194444', '37.9388889')",1,-97.0194444,37.9388889
642,"('-73.5933333', '40.7002778')",4,-73.5933333,40.7002778
643,"('-95.355', '42.0177778')",2,-95.355,42.0177778
644,"('-89.0316667', '42.5083333')",9,-89.0316667,42.5083333
645,"('-91.7047222', '30.9333333')",1,-91.7047222,30.9333333
646,"('-122.4683333', '37.5027778')",1,-122.4683333,37.5027778
647,"('-100.417856', '29.310513')",1,-100.417856,29.310513
648,"('-93.1433333', '44.6402778')",7,-93.1433333,44.6402778
649,"('-87.3947222', '40.1416667')",1,-87.3947222,40.1416667
650,"('-73.81413', '40.71113')",3,-73.81413,40.71113
651,"('-87.8819444', '39.3355556')",2,-87.8819444,39.3355556
652,"('-111.6505556', '35.1980556')",46,-111.6505556,35.1980556
653,"('-116.899477', '32.513917')",1,-116.899477,32.513917
654,"('-71.278727', '44.728891')",1,-71.278727,44.728891
655,"('-83.9880556', '33.9561111')",25,-83.9880556,33.9561111
656,"('-88.6', '37.0833333')",16,-88.6,37.0833333
657,"('-87.5', '41.5833333')",12,-87.5,41.5833333
658,"('-90.380672', '38.649774')",1,-90.380672,38.649774
659,"('-122.5122222', '37.5275')",1,-122.5122222,37.5275
660,"('-76.6530556', '39.205')",2,-76.6530556,39.205
661,"('-77.9975', '37.0802778')",2,-77.9975,37.0802778
662,"('-95.3758333', '46.5180556')",2,-95.3758333,46.5180556
663,"('-74.4858333', '42.6777778')",1,-74.4858333,42.6777778
664,"('-97.2544444', '32.8577778')",6,-97.2544444,32.8577778
665,"('-121.7569444', '36.7658333')",1,-121.7569444,36.7658333
666,"('-118.5772222', '43.4152778')",1,-118.5772222,43.4152778
667,"('-83.1255556', '34.0636111')",3,-83.1255556,34.0636111
668,"('-72.5988889', '41.2794444')",8,-72.5988889,41.2794444
669,"('-91.2438889', '45.6680556')",1,-91.2438889,45.6680556
670,"('-76.0630556', '39.6977778')",4,-76.0630556,39.6977778
671,"('-109.1425', '33.8480556')",2,-109.1425,33.8480556
672,"('-108.3591667', '36.7341667')",1,-108.3591667,36.7341667
673,"('-109.2461111', '45.1858333')",2,-109.2461111,45.1858333
674,"('-122.320609', '47.322516')",2,-122.320609,47.322516
675,"('-92.0030556', '34.2283333')",3,-92.0030556,34.2283333
676,"('-113.1733333', '33.9427778')",1,-113.1733333,33.9427778
677,"('-84.126082', '39.862313')",1,-84.126082,39.862313
678,"('-74.9372222', '40.2291667')",8,-74.9372222,40.2291667
679,"('-113.939772', '36.909878')",1,-113.939772,36.909878
680,"('-77.1005556', '38.9805556')",3,-77.1005556,38.9805556
681,"('-83.3311111', '42.3255556')",5,-83.3311111,42.3255556
682,"('-106.1880556', '36.3433333')",2,-106.1880556,36.3433333
683,"('-96.8844444', '32.1838889')",1,-96.8844444,32.1838889
684,"('-93.5519444', '37.0675')",2,-93.5519444,37.0675
685,"('-83.7316667', '32.4580556')",4,-83.7316667,32.4580556
686,"('-110.4022222', '40.1633333')",1,-110.4022222,40.1633333
687,"('-102.6147222', '31.9805556')",1,-102.6147222,31.9805556
688,"('-71.6494444', '42.8352778')",2,-71.6494444,42.8352778
689,"('-75.575067', '38.562066')",1,-75.575067,38.562066
690,"('-85.6166667', '45.1313889')",1,-85.6166667,45.1313889
691,"('-88.669948', '30.235901')",1,-88.669948,30.235901
692,"('-81.0905556', '24.7133333')",7,-81.0905556,24.7133333
693,"('-77.77', '42.6647222')",1,-77.77,42.6647222
694,"('-77.2875', '37.3041667')",8,-77.2875,37.3041667
695,"('-119.5822222', '48.3613889')",4,-119.5822222,48.3613889
696,"('-99.5566667', '46.2569444')",1,-99.5566667,46.2569444
697,"('-75.977985', '36.852926')",1,-75.977985,36.852926
698,"('-117.4083333', '34.5827778')",4,-117.4083333,34.5827778
699,"('-90.4069444', '39.3022222')",1,-90.4069444,39.3022222
700,"('-106.071294', '39.629619')",1,-106.071294,39.629619
701,"('-76.7041667', '40.0630556')",1,-76.7041667,40.0630556
702,"('-88.4511111', '43.5172222')",1,-88.4511111,43.5172222
703,"('-71.4133333', '41.8238889')",25,-71.4133333,41.8238889
704,"('-76.7080556', '36.9075')",1,-76.7080556,36.9075
705,"('-82.486105', '41.025992')",1,-82.486105,41.025992
706,"('-94.5783333', '39.0997222')",93,-94.5783333,39.0997222
707,"('-82.3397222', '30.0225')",1,-82.3397222,30.0225
708,"('-74.0669444', '41.0233333')",1,-74.0669444,41.0233333
709,"('-90.5708333', '34.2')",1,-90.5708333,34.2
710,"('-75.283796', '39.890946')",1,-75.283796,39.890946
711,"('-121.5511111', '39.0955556')",4,-121.5511111,39.0955556
712,"('-80.6644444', '41.2377778')",3,-80.6644444,41.2377778
713,"('-88.6222222', '34.0888889')",1,-88.6222222,34.0888889
714,"('-75.3627778', '39.5608333')",2,-75.3627778,39.5608333
715,"('-72.8941667', '41.8244444')",4,-72.8941667,41.8244444
716,"('-77.1891667', '40.2013889')",9,-77.1891667,40.2013889
717,"('-113.622633', '37.20576')",1,-113.622633,37.20576
718,"('-118.1588889', '34.0005556')",3,-118.1588889,34.0005556
719,"('-116.932541', '36.532265')",1,-116.932541,36.532265
720,"('-99.7963889', '32.2094444')",10,-99.7963889,32.2094444
721,"('-95.4891667', '30.1577778')",11,-95.4891667,30.1577778
722,"('-73.7930556', '42.9711111')",2,-73.7930556,42.9711111
723,"('-90.4783333', '42.7341667')",5,-90.4783333,42.7341667
724,"('-91.9836111', '34.9983333')",1,-91.9836111,34.9983333
725,"('-77.3113889', '38.6369444')",2,-77.3113889,38.6369444
726,"('-77.7688889', '39.1325')",1,-77.7688889,39.1325
727,"('-122.4152778', '48.5936111')",1,-122.4152778,48.5936111
728,"('-124.0166667', '44.9583333')",28,-124.0166667,44.9583333
729,"('-77.1894444', '43.1433333')",3,-77.1894444,43.1433333
730,"('-112.1033333', '39.245')",1,-112.1033333,39.245
731,"('-83.0680556', '40.2986111')",11,-83.0680556,40.2986111
732,"('-73.3655556', '40.8688889')",1,-73.3655556,40.8688889
733,"('-71.4333333', '42.485')",1,-71.4333333,42.485
734,"('-85.6405556', '31.4588889')",3,-85.6405556,31.4588889
735,"('-87.8730556', '40.1138889')",1,-87.8730556,40.1138889
736,"('-96.4638889', '36.31')",3,-96.4638889,36.31
737,"('-86.8794444', '40.9852778')",1,-86.8794444,40.9852778
738,"('-119.782911', '36.300784')",1,-119.782911,36.300784
739,"('-123.110663', '45.519836')",1,-123.110663,45.519836
740,"('-74.0513889', '40.2961111')",3,-74.0513889,40.2961111
741,"('-123.0091667', '44.7197222')",1,-123.0091667,44.7197222
742,"('-80.6669444', '32.905')",3,-80.6669444,32.905
743,"('-93.275756', '38.116696')",1,-93.275756,38.116696
744,"('-97.0502778', '40.7744444')",4,-97.0502778,40.7744444
745,"('-82.412391', '34.818831')",1,-82.412391,34.818831
746,"('-106.6061111', '35.2377778')",1,-106.6061111,35.2377778
747,"('-90.3425', '38.69')",1,-90.3425,38.69
748,"('-90.6258333', '39.4597222')",1,-90.6258333,39.4597222
749,"('-91.1077778', '39.8794444')",1,-91.1077778,39.8794444
750,"('-72.6563889', '43.5883333')",1,-72.6563889,43.5883333
751,"('-74.2961111', '40.9680556')",1,-74.2961111,40.9680556
752,"('-119.456508', '35.142467')",7,-119.456508,35.142467
753,"('-139.7272222', '59.5469444')",1,-139.7272222,59.5469444
754,"('-84.856063', '39.218389')",1,-84.856063,39.218389
755,"('-97.671427', '30.52082')",1,-97.671427,30.52082
756,"('-78.2183333', '39.0833333')",3,-78.2183333,39.0833333
757,"('-73.459847', '44.048388')",1,-73.459847,44.048388
758,"('-124.3841667', '47.9505556')",4,-124.3841667,47.9505556
759,"('-80.6077778', '28.3197222')",12,-80.6077778,28.3197222
